BTCUSDT
Opentime;Open;High;Low;Close;Volume;CloseTime
1607047200000;19323.31000000;19370.49000000;19307.95000000;19349.97000000;389.82179000;1607048099999
1607048100000;19350.55000000;19375.00000000;19310.49000000;19352.72000000;399.75538500;1607048999999
1607049000000;19352.71000000;19353.99000000;19260.38000000;19280.81000000;696.71250400;1607049899999
1607049900000;19280.82000000;19300.00000000;19250.00000000;19251.92000000;530.55796900;1607050799999
1607050800000;19251.92000000;19323.31000000;19234.00000000;19313.60000000;388.83173500;1607051699999
1607051700000;19314.02000000;19323.19000000;19222.10000000;19226.75000000;615.33792100;1607052599999
1607052600000;19226.68000000;19271.39000000;19202.00000000;19264.73000000;648.11583100;1607053499999
1607053500000;19264.73000000;19276.43000000;19122.74000000;19162.62000000;993.49842300;1607054399999
1607054400000;19162.62000000;19249.75000000;19122.48000000;19239.34000000;791.22608300;1607055299999
1607055300000;19239.35000000;19273.00000000;19227.56000000;19263.40000000;466.34863000;1607056199999
1607056200000;19263.40000000;19318.83000000;19247.01000000;19307.95000000;659.16298000;1607057099999
1607057100000;19308.34000000;19308.52000000;19269.48000000;19286.78000000;416.14138000;1607057999999
1607058000000;19286.78000000;19311.10000000;19262.67000000;19301.83000000;517.11714700;1607058899999
1607058900000;19301.83000000;19312.79000000;19272.70000000;19298.58000000;357.72080800;1607059799999
1607059800000;19298.58000000;19303.45000000;19257.90000000;19263.00000000;335.17285700;1607060699999
1607060700000;19263.01000000;19263.01000000;19190.52000000;19200.07000000;397.19089400;1607061599999
1607061600000;19200.01000000;19283.96000000;19192.89000000;19282.18000000;382.72257500;1607062499999
1607062500000;19282.18000000;19367.05000000;19262.01000000;19361.25000000;658.13670500;1607063399999
1607063400000;19361.25000000;19361.25000000;19308.11000000;19325.19000000;392.98860500;1607064299999
1607064300000;19325.09000000;19334.29000000;19300.00000000;19317.13000000;357.72717800;1607065199999
1607065200000;19317.13000000;19317.52000000;19258.75000000;19270.19000000;454.63669300;1607066099999
1607066100000;19270.19000000;19281.04000000;19265.00000000;19270.69000000;563.78643500;1607066999999
1607067000000;19270.68000000;19335.83000000;19238.31000000;19316.34000000;576.47437600;1607067899999
1607067900000;19316.34000000;19327.99000000;19260.00000000;19283.94000000;597.06347000;1607068799999
1607068800000;19283.94000000;19365.00000000;19281.23000000;19354.00000000;837.22668000;1607069699999
1607069700000;19354.00000000;19422.90000000;19350.72000000;19419.42000000;882.30863400;1607070599999
1607070600000;19419.28000000;19447.14000000;19401.13000000;19422.09000000;807.17477100;1607071499999
1607071500000;19422.09000000;19427.83000000;19355.35000000;19388.89000000;625.92803200;1607072399999
1607072400000;19388.90000000;19410.49000000;19346.43000000;19347.00000000;470.94958600;1607073299999
1607073300000;19347.00000000;19374.66000000;19316.11000000;19335.01000000;420.19683000;1607074199999
1607074200000;19335.01000000;19375.60000000;19321.27000000;19335.49000000;441.27361300;1607075099999
1607075100000;19335.50000000;19376.11000000;19335.50000000;19354.23000000;406.34707400;1607075999999
1607076000000;19354.23000000;19360.73000000;19062.00000000;19104.54000000;2137.51849100;1607076899999
1607076900000;19104.54000000;19105.83000000;18900.00000000;18963.63000000;4408.15538300;1607077799999
1607077800000;18963.63000000;19065.31000000;18900.00000000;19040.00000000;1708.82168800;1607078699999
1607078700000;19040.01000000;19043.23000000;18934.00000000;18978.35000000;1376.16753100;1607079599999
1607079600000;18978.35000000;19069.62000000;18956.89000000;19069.62000000;863.66847500;1607080499999
1607080500000;19069.68000000;19073.81000000;18967.75000000;18986.11000000;915.21155100;1607081399999
1607081400000;18985.19000000;19077.16000000;18900.00000000;19037.68000000;1273.75255900;1607082299999
1607082300000;19037.69000000;19038.25000000;18700.00000000;18833.25000000;2174.31747600;1607083199999
1607083200000;18834.48000000;18894.99000000;18686.38000000;18750.00000000;2540.22108000;1607084099999
1607084100000;18746.32000000;18875.00000000;18690.00000000;18856.05000000;1616.36132300;1607084999999
1607085000000;18856.05000000;18977.16000000;18852.84000000;18968.54000000;1395.08405400;1607085899999
1607085900000;18968.54000000;19029.56000000;18900.00000000;19026.49000000;1099.95916100;1607086799999
1607086800000;19026.49000000;19026.50000000;18964.70000000;19002.51000000;760.47439600;1607087699999
1607087700000;19002.51000000;19008.38000000;18914.42000000;18977.73000000;652.62709700;1607088599999
1607088600000;18978.51000000;19020.00000000;18938.44000000;18988.64000000;498.56101600;1607089499999
1607089500000;18988.64000000;19027.00000000;18969.00000000;19005.34000000;565.19784100;1607090399999
1607090400000;19005.34000000;19013.08000000;18917.84000000;18929.02000000;596.89075300;1607091299999
1607091300000;18929.02000000;19146.22000000;18925.76000000;19134.41000000;1352.68882700;1607092199999
1607092200000;19134.42000000;19140.00000000;19080.07000000;19096.36000000;748.57146100;1607093099999
1607093100000;19095.54000000;19114.08000000;19035.08000000;19046.11000000;602.94421400;1607093999999
1607094000000;19046.11000000;19073.46000000;18975.00000000;19009.33000000;680.42675400;1607094899999
1607094900000;19009.33000000;19031.98000000;18938.25000000;18973.55000000;666.54963500;1607095799999
1607095800000;18973.56000000;19017.75000000;18941.60000000;18985.04000000;464.38334900;1607096699999
1607096700000;18985.04000000;19014.42000000;18939.39000000;18943.35000000;476.64571400;1607097599999
1607097600000;18944.06000000;18991.70000000;18852.00000000;18886.34000000;1208.32188100;1607098499999
1607098500000;18886.34000000;18947.00000000;18823.30000000;18918.50000000;815.47858300;1607099399999
1607099400000;18918.50000000;18949.65000000;18817.00000000;18934.45000000;837.06396500;1607100299999
1607100300000;18934.42000000;18985.02000000;18908.55000000;18981.28000000;632.60126800;1607101199999
1607101200000;18981.28000000;19024.70000000;18950.00000000;18998.49000000;589.65517100;1607102099999
1607102100000;18998.50000000;19029.20000000;18950.00000000;18984.66000000;563.35745000;1607102999999
1607103000000;18985.09000000;19020.00000000;18948.31000000;18977.01000000;425.81801600;1607103899999
1607103900000;18977.00000000;19000.00000000;18932.23000000;18968.93000000;319.91786300;1607104799999
1607104800000;18968.82000000;18998.90000000;18943.10000000;18967.84000000;351.91506800;1607105699999
1607105700000;18967.85000000;18996.00000000;18929.16000000;18990.51000000;391.47301500;1607106599999
1607106600000;18990.51000000;19024.39000000;18987.24000000;19009.99000000;464.51489100;1607107499999
1607107500000;19010.00000000;19078.68000000;19007.92000000;19056.45000000;510.11725800;1607108399999
1607108400000;19056.45000000;19065.00000000;19025.30000000;19056.00000000;407.92259100;1607109299999
1607109300000;19056.00000000;19058.69000000;19002.74000000;19006.83000000;378.89772200;1607110199999
1607110200000;19006.84000000;19058.54000000;19000.00000000;19058.00000000;470.15923800;1607111099999
1607111100000;19058.25000000;19060.00000000;19008.19000000;19038.73000000;432.63768500;1607111999999
1607112000000;19038.73000000;19045.34000000;18991.43000000;18995.30000000;647.09537600;1607112899999
1607112900000;18995.30000000;19012.01000000;18957.90000000;19009.95000000;552.19947600;1607113799999
1607113800000;19009.96000000;19010.77000000;18880.00000000;18943.21000000;854.40648500;1607114699999
1607114700000;18943.15000000;18969.99000000;18935.01000000;18962.53000000;336.58779200;1607115599999
1607115600000;18962.52000000;18988.75000000;18922.05000000;18929.16000000;437.83173100;1607116499999
1607116500000;18929.16000000;18945.50000000;18827.16000000;18830.50000000;921.13022100;1607117399999
1607117400000;18830.49000000;18890.83000000;18827.19000000;18864.42000000;626.15063100;1607118299999
1607118300000;18864.41000000;18864.41000000;18725.60000000;18806.41000000;1280.82850600;1607119199999
1607119200000;18807.09000000;18875.00000000;18742.94000000;18875.00000000;451.48354900;1607120099999
1607120100000;18874.75000000;18875.27000000;18766.66000000;18777.02000000;418.64311100;1607120999999
1607121000000;18776.62000000;18832.01000000;18766.66000000;18768.50000000;444.28666300;1607121899999
1607121900000;18768.50000000;18833.25000000;18565.31000000;18665.30000000;1490.79010800;1607122799999
1607122800000;18665.31000000;18783.39000000;18601.50000000;18770.00000000;975.73091700;1607123699999
1607123700000;18770.00000000;18841.00000000;18730.00000000;18825.49000000;656.30792100;1607124599999
1607124600000;18825.47000000;18826.96000000;18668.43000000;18709.72000000;731.04155100;1607125499999
1607125500000;18709.72000000;18746.84000000;18635.44000000;18650.52000000;585.49221500;1607126399999
1607126400000;18650.51000000;18699.17000000;18500.00000000;18566.50000000;2060.03800600;1607127299999
1607127300000;18566.49000000;18650.00000000;18566.49000000;18613.92000000;932.89781900;1607128199999
1607128200000;18613.91000000;18730.77000000;18609.76000000;18702.15000000;701.52741900;1607129099999
1607129100000;18702.14000000;18791.53000000;18682.03000000;18764.23000000;704.12929800;1607129999999
1607130000000;18764.23000000;18795.28000000;18720.52000000;18783.84000000;609.18484200;1607130899999
1607130900000;18783.83000000;18819.83000000;18710.61000000;18725.07000000;527.46582300;1607131799999
1607131800000;18725.07000000;18775.28000000;18690.85000000;18770.30000000;466.74891800;1607132699999
1607132700000;18770.29000000;18789.88000000;18634.50000000;18644.89000000;650.53228600;1607133599999
1607133600000;18644.88000000;18760.00000000;18641.10000000;18754.28000000;606.86030100;1607134499999
1607134500000;18754.29000000;18765.04000000;18708.50000000;18760.17000000;627.62393200;1607135399999
1607135400000;18760.17000000;18848.62000000;18756.87000000;18833.19000000;591.34667400;1607136299999
1607136300000;18833.19000000;18833.19000000;18786.72000000;18789.66000000;562.49080600;1607137199999
1607137200000;18789.65000000;18825.58000000;18745.29000000;18756.85000000;644.04518100;1607138099999
1607138100000;18756.85000000;18868.78000000;18738.34000000;18849.37000000;752.84446900;1607138999999
1607139000000;18849.09000000;18880.00000000;18828.12000000;18839.72000000;510.91833800;1607139899999
1607139900000;18839.73000000;18853.08000000;18803.50000000;18818.85000000;410.08069600;1607140799999
1607140800000;18818.05000000;18849.94000000;18803.72000000;18818.98000000;304.45317400;1607141699999
1607141700000;18818.99000000;18911.40000000;18800.00000000;18908.57000000;443.71385000;1607142599999
1607142600000;18908.57000000;18932.00000000;18843.69000000;18877.87000000;438.65050500;1607143499999
1607143500000;18877.87000000;18901.25000000;18843.67000000;18863.90000000;365.07713700;1607144399999
1607144400000;18863.90000000;18887.00000000;18842.14000000;18844.78000000;353.32211100;1607145299999
1607145300000;18844.79000000;18886.61000000;18840.69000000;18862.52000000;246.42408800;1607146199999
1607146200000;18862.53000000;18970.00000000;18862.53000000;18944.94000000;688.99655700;1607147099999
1607147100000;18945.76000000;18969.00000000;18919.75000000;18954.42000000;359.03555700;1607147999999
1607148000000;18955.83000000;18970.91000000;18913.50000000;18928.57000000;473.31943900;1607148899999
1607148900000;18928.57000000;18930.00000000;18906.16000000;18921.90000000;230.20285400;1607149799999
1607149800000;18921.90000000;18990.08000000;18920.00000000;18970.77000000;525.16424000;1607150699999
1607150700000;18970.77000000;18982.00000000;18950.00000000;18963.03000000;362.06399800;1607151599999
1607151600000;18963.03000000;18986.61000000;18900.00000000;18904.27000000;490.00883000;1607152499999
1607152500000;18904.28000000;18943.40000000;18900.00000000;18939.55000000;282.21592600;1607153399999
1607153400000;18938.38000000;18981.50000000;18928.58000000;18947.07000000;466.42660000;1607154299999
1607154300000;18947.08000000;18959.30000000;18907.00000000;18911.31000000;275.55346800;1607155199999
1607155200000;18911.30000000;18977.00000000;18911.30000000;18943.34000000;416.06012500;1607156099999
1607156100000;18943.34000000;19091.42000000;18933.35000000;19086.78000000;1086.48297500;1607156999999
1607157000000;19086.79000000;19177.00000000;19066.11000000;19137.16000000;1299.58552200;1607157899999
1607157900000;19137.17000000;19156.55000000;19110.78000000;19149.90000000;588.42061400;1607158799999
1607158800000;19149.90000000;19165.00000000;19084.68000000;19093.78000000;559.44011300;1607159699999
1607159700000;19093.78000000;19119.81000000;19070.00000000;19099.93000000;368.68351800;1607160599999
1607160600000;19099.94000000;19117.55000000;19065.00000000;19094.36000000;341.02688300;1607161499999
1607161500000;19094.36000000;19116.55000000;19053.05000000;19110.42000000;402.27010500;1607162399999
1607162400000;19110.42000000;19137.28000000;19080.00000000;19081.84000000;522.26251500;1607163299999
1607163300000;19082.33000000;19089.09000000;19037.50000000;19069.41000000;300.72985600;1607164199999
1607164200000;19069.42000000;19099.00000000;19050.71000000;19079.99000000;260.85937100;1607165099999
1607165100000;19080.00000000;19130.00000000;19055.97000000;19114.48000000;320.68389500;1607165999999
1607166000000;19114.48000000;19127.46000000;18988.00000000;19005.61000000;807.53991400;1607166899999
1607166900000;19005.61000000;19036.99000000;18968.11000000;18975.64000000;464.52867500;1607167799999
1607167800000;18975.63000000;19047.00000000;18968.11000000;18983.33000000;346.75978800;1607168699999
1607168700000;18982.95000000;19019.86000000;18959.03000000;19013.43000000;412.89585700;1607169599999
1607169600000;19013.43000000;19071.28000000;19002.01000000;19003.57000000;365.34055900;1607170499999
1607170500000;19003.57000000;19035.28000000;18965.45000000;19012.35000000;446.51600300;1607171399999
1607171400000;19012.35000000;19048.15000000;19012.35000000;19037.01000000;236.44805900;1607172299999
1607172300000;19037.01000000;19080.01000000;19000.04000000;19060.01000000;457.17441200;1607173199999
1607173200000;19060.27000000;19069.90000000;19009.99000000;19013.52000000;418.65841800;1607174099999
1607174100000;19013.52000000;19031.00000000;18979.59000000;18988.81000000;286.34072800;1607174999999
1607175000000;18988.82000000;19004.84000000;18941.74000000;18960.02000000;606.93971100;1607175899999
1607175900000;18960.01000000;19008.00000000;18950.00000000;18983.13000000;351.24872300;1607176799999
1607176800000;18982.57000000;19037.00000000;18963.83000000;19036.09000000;301.67459600;1607177699999
1607177700000;19036.10000000;19049.10000000;18992.36000000;19003.11000000;492.36417200;1607178599999
1607178600000;19002.73000000;19037.00000000;18975.64000000;19036.72000000;506.35852000;1607179499999
1607179500000;19036.44000000;19092.03000000;19025.01000000;19080.01000000;730.70227200;1607180399999
1607180400000;19080.01000000;19150.00000000;19072.10000000;19130.17000000;809.41894200;1607181299999
1607181300000;19130.22000000;19132.28000000;19056.16000000;19078.37000000;478.23523600;1607182199999
1607182200000;19078.38000000;19094.68000000;19051.00000000;19073.24000000;309.44762800;1607183099999
1607183100000;19073.24000000;19118.00000000;19054.72000000;19110.78000000;281.77959700;1607183999999
1607184000000;19111.13000000;19111.13000000;19060.31000000;19094.96000000;451.81488800;1607184899999
1607184900000;19094.97000000;19149.92000000;19056.94000000;19058.24000000;557.90827500;1607185799999
1607185800000;19058.24000000;19089.13000000;19044.28000000;19077.69000000;396.89278400;1607186699999
1607186700000;19078.41000000;19111.00000000;19075.05000000;19099.00000000;305.71615200;1607187599999
1607187600000;19098.99000000;19109.88000000;19070.04000000;19077.51000000;277.86433200;1607188499999
1607188500000;19077.52000000;19099.56000000;19026.00000000;19067.69000000;351.13307200;1607189399999
1607189400000;19067.69000000;19099.99000000;19060.43000000;19094.72000000;265.84176400;1607190299999
1607190300000;19094.72000000;19125.76000000;19081.44000000;19125.76000000;235.72684700;1607191199999
1607191200000;19125.77000000;19140.00000000;19102.48000000;19105.70000000;333.21834400;1607192099999
1607192100000;19105.70000000;19123.46000000;19093.71000000;19123.46000000;242.96212700;1607192999999
1607193000000;19123.45000000;19140.00000000;19112.09000000;19134.71000000;284.64145200;1607193899999
1607193900000;19134.72000000;19137.33000000;19085.00000000;19116.30000000;252.66003200;1607194799999
1607194800000;19116.65000000;19171.86000000;19095.00000000;19171.86000000;494.60300500;1607195699999
1607195700000;19171.86000000;19172.37000000;19089.10000000;19089.11000000;376.58404700;1607196599999
1607196600000;19089.11000000;19110.00000000;19075.30000000;19090.38000000;239.66500400;1607197499999
1607197500000;19090.38000000;19119.19000000;19085.00000000;19119.19000000;162.22935800;1607198399999
1607198400000;19119.19000000;19140.00000000;19077.09000000;19079.79000000;264.21538700;1607199299999
1607199300000;19079.79000000;19095.94000000;19067.52000000;19086.24000000;230.43222900;1607200199999
1607200200000;19086.25000000;19117.41000000;19080.64000000;19113.07000000;238.07612600;1607201099999
1607201100000;19114.86000000;19115.39000000;18993.92000000;19054.90000000;559.12233200;1607201999999
1607202000000;19055.24000000;19110.00000000;19051.80000000;19094.94000000;330.39056300;1607202899999
1607202900000;19094.93000000;19097.93000000;19047.02000000;19055.22000000;203.94721000;1607203799999
1607203800000;19055.22000000;19066.00000000;19009.00000000;19015.83000000;259.36765700;1607204699999
1607204700000;19015.83000000;19036.60000000;19000.00000000;19007.04000000;257.17511700;1607205599999
1607205600000;19007.04000000;19023.30000000;18977.74000000;19017.50000000;252.69207600;1607206499999
1607206500000;19017.25000000;19044.01000000;18977.16000000;19034.78000000;184.65698200;1607207399999
1607207400000;19034.78000000;19052.17000000;19019.54000000;19032.79000000;165.96950300;1607208299999
1607208300000;19032.79000000;19040.80000000;18995.83000000;19020.50000000;169.63413200;1607209199999
1607209200000;19020.59000000;19072.69000000;19020.08000000;19056.01000000;225.04771200;1607210099999
1607210100000;19056.01000000;19081.63000000;19039.24000000;19071.37000000;212.53850100;1607210999999
1607211000000;19071.37000000;19120.00000000;19052.54000000;19109.30000000;398.55257800;1607211899999
1607211900000;19109.65000000;19157.52000000;19109.48000000;19147.66000000;501.22854100;1607212799999
1607212800000;19147.66000000;19269.24000000;19131.02000000;19210.51000000;1272.11162900;1607213699999
1607213700000;19210.44000000;19227.99000000;19163.04000000;19179.93000000;409.01424700;1607214599999
1607214600000;19179.93000000;19250.00000000;19169.56000000;19209.26000000;578.62975300;1607215499999
1607215500000;19209.27000000;19277.00000000;19195.92000000;19268.81000000;469.44302500;1607216399999
1607216400000;19268.81000000;19278.14000000;19228.00000000;19251.00000000;521.90316600;1607217299999
1607217300000;19250.65000000;19342.00000000;19245.50000000;19296.53000000;1166.14445000;1607218199999
1607218200000;19296.53000000;19324.77000000;19252.31000000;19265.13000000;346.42998000;1607219099999
1607219100000;19265.14000000;19284.54000000;19236.03000000;19261.52000000;342.96174800;1607219999999
1607220000000;19261.51000000;19263.25000000;19206.03000000;19238.78000000;464.02343700;1607220899999
1607220900000;19238.78000000;19288.06000000;19220.00000000;19271.95000000;534.70168500;1607221799999
1607221800000;19271.95000000;19278.00000000;19230.49000000;19251.82000000;251.74614500;1607222699999
1607222700000;19251.82000000;19260.00000000;19227.00000000;19233.43000000;199.55684300;1607223599999
1607223600000;19233.44000000;19245.91000000;19216.57000000;19218.00000000;260.70975800;1607224499999
1607224500000;19218.00000000;19218.00000000;19147.06000000;19198.49000000;469.96536400;1607225399999
1607225400000;19198.49000000;19199.44000000;19137.18000000;19168.10000000;298.27339600;1607226299999
1607226300000;19168.11000000;19197.67000000;19141.26000000;19183.39000000;194.17905900;1607227199999
1607227200000;19183.39000000;19198.78000000;19164.92000000;19171.87000000;226.36351200;1607228099999
1607228100000;19171.87000000;19231.08000000;19155.04000000;19203.00000000;242.00696100;1607228999999
1607229000000;19203.12000000;19222.41000000;19186.47000000;19215.23000000;247.42890200;1607229899999
1607229900000;19215.23000000;19225.50000000;19183.88000000;19185.92000000;166.03491100;1607230799999
1607230800000;19185.92000000;19222.54000000;19178.64000000;19197.83000000;222.10354600;1607231699999
1607231700000;19197.83000000;19197.83000000;19105.00000000;19125.12000000;476.28636100;1607232599999
1607232600000;19125.13000000;19158.77000000;19115.35000000;19152.75000000;211.29983400;1607233499999
1607233500000;19152.75000000;19178.64000000;19133.36000000;19151.97000000;145.29849000;1607234399999
1607234400000;19152.00000000;19182.00000000;19133.50000000;19151.59000000;195.04953500;1607235299999
1607235300000;19151.59000000;19213.92000000;19151.59000000;19195.08000000;239.74447000;1607236199999
1607236200000;19195.08000000;19224.66000000;19192.91000000;19217.68000000;198.07073500;1607237099999
1607237100000;19217.67000000;19217.67000000;19175.67000000;19183.94000000;212.43824100;1607237999999
1607238000000;19184.23000000;19214.69000000;19172.30000000;19200.92000000;240.61767900;1607238899999
1607238900000;19200.86000000;19258.00000000;19195.66000000;19241.24000000;200.84147600;1607239799999
1607239800000;19241.23000000;19260.00000000;19205.28000000;19211.64000000;297.47600400;1607240699999
1607240700000;19211.51000000;19236.18000000;19208.01000000;19230.99000000;182.87081400;1607241599999
1607241600000;19230.99000000;19251.00000000;19174.65000000;19196.20000000;342.29055000;1607242499999
1607242500000;19196.21000000;19202.22000000;19121.00000000;19150.79000000;327.49087200;1607243399999
1607243400000;19150.79000000;19151.05000000;19040.82000000;19084.42000000;749.34616800;1607244299999
1607244300000;19084.42000000;19094.05000000;19003.64000000;19017.56000000;583.95294900;1607245199999
1607245200000;19017.54000000;19081.87000000;19000.00000000;19074.85000000;525.85478200;1607246099999
1607246100000;19074.85000000;19083.98000000;19033.35000000;19050.00000000;347.90420500;1607246999999
1607247000000;19050.00000000;19079.84000000;18950.87000000;19016.69000000;785.18068500;1607247899999
1607247900000;19016.69000000;19048.00000000;18987.09000000;19042.22000000;428.21792000;1607248799999
1607248800000;19042.23000000;19061.53000000;18957.04000000;18992.36000000;377.80903300;1607249699999
1607249700000;18992.29000000;19031.05000000;18984.59000000;19024.78000000;258.10882100;1607250599999
1607250600000;19024.35000000;19058.55000000;19024.35000000;19037.41000000;187.95339800;1607251499999
1607251500000;19037.41000000;19048.50000000;18991.64000000;19041.31000000;300.14490400;1607252399999
1607252400000;19041.32000000;19048.17000000;19014.28000000;19025.00000000;226.06355900;1607253299999
1607253300000;19025.00000000;19041.84000000;18959.73000000;18972.48000000;332.65999500;1607254199999
1607254200000;18972.49000000;19023.54000000;18970.00000000;19021.92000000;227.94137300;1607255099999
1607255100000;19022.01000000;19100.00000000;19012.00000000;19089.16000000;328.96387900;1607255999999
1607256000000;19089.15000000;19089.16000000;19036.33000000;19040.20000000;281.04666400;1607256899999
1607256900000;19040.20000000;19062.00000000;19037.91000000;19060.25000000;174.74748000;1607257799999
1607257800000;19058.84000000;19060.12000000;18994.71000000;19009.49000000;249.60038700;1607258699999
1607258700000;19009.49000000;19016.86000000;18960.55000000;18982.47000000;405.83179700;1607259599999
1607259600000;18982.87000000;19020.00000000;18966.78000000;19008.49000000;254.53170200;1607260499999
1607260500000;19008.49000000;19018.75000000;19005.99000000;19018.74000000;175.40584800;1607261399999
1607261400000;19018.74000000;19021.00000000;18896.90000000;18915.36000000;877.56501200;1607262299999
1607262300000;18915.37000000;18959.80000000;18857.00000000;18953.07000000;793.09902600;1607263199999
1607263200000;18953.07000000;18991.21000000;18930.98000000;18985.27000000;447.97219600;1607264099999
1607264100000;18985.28000000;19095.00000000;18965.71000000;19070.64000000;560.96883100;1607264999999
1607265000000;19070.64000000;19122.87000000;19070.64000000;19082.17000000;421.87549900;1607265899999
1607265900000;19082.18000000;19131.53000000;19039.81000000;19120.00000000;378.76273400;1607266799999
1607266800000;19120.27000000;19152.38000000;19105.06000000;19121.49000000;431.38477900;1607267699999
1607267700000;19121.50000000;19150.00000000;19094.00000000;19126.26000000;358.67168800;1607268599999
1607268600000;19126.26000000;19140.00000000;19100.45000000;19139.89000000;291.88418200;1607269499999
1607269500000;19139.91000000;19140.00000000;19103.55000000;19125.83000000;268.34538500;1607270399999
1607270400000;19125.84000000;19213.09000000;19100.94000000;19165.97000000;744.78800100;1607271299999
1607271300000;19165.98000000;19183.99000000;19018.00000000;19052.02000000;596.04705000;1607272199999
1607272200000;19052.01000000;19116.81000000;19035.10000000;19109.18000000;322.72954100;1607273099999
1607273100000;19109.17000000;19114.43000000;19085.75000000;19106.80000000;263.87943500;1607273999999
1607274000000;19106.46000000;19129.70000000;19065.91000000;19129.70000000;227.15020400;1607274899999
1607274900000;19129.70000000;19177.16000000;19117.00000000;19152.62000000;291.22033700;1607275799999
1607275800000;19152.63000000;19169.71000000;19133.00000000;19140.97000000;219.84539300;1607276699999
1607276700000;19140.96000000;19148.81000000;19117.59000000;19128.02000000;182.38091400;1607277599999
1607277600000;19127.86000000;19144.37000000;19093.78000000;19126.96000000;251.57032400;1607278499999
1607278500000;19126.95000000;19174.36000000;19120.07000000;19121.96000000;295.17757900;1607279399999
1607279400000;19121.96000000;19138.99000000;19112.00000000;19136.99000000;128.94489900;1607280299999
1607280300000;19136.98000000;19137.48000000;19100.90000000;19105.21000000;194.39365900;1607281199999
1607281200000;19105.20000000;19156.96000000;19102.03000000;19148.76000000;218.55368400;1607282099999
1607282100000;19147.52000000;19147.64000000;19076.47000000;19079.21000000;304.71163600;1607282999999
1607283000000;19079.21000000;19130.13000000;19077.74000000;19127.36000000;162.84138000;1607283899999
1607283900000;19127.35000000;19140.00000000;19124.00000000;19132.62000000;184.33524400;1607284799999
1607284800000;19132.62000000;19147.05000000;19123.41000000;19144.20000000;212.88635800;1607285699999
1607285700000;19144.20000000;19152.77000000;19131.97000000;19140.03000000;142.58816500;1607286599999
1607286600000;19140.03000000;19184.62000000;19130.00000000;19160.28000000;306.44298800;1607287499999
1607287500000;19160.29000000;19182.67000000;19156.43000000;19168.73000000;206.89720300;1607288399999
1607288400000;19168.73000000;19173.00000000;19114.01000000;19133.01000000;296.55573300;1607289299999
1607289300000;19132.91000000;19160.00000000;19122.83000000;19148.88000000;191.71122400;1607290199999
1607290200000;19148.88000000;19184.70000000;19146.50000000;19180.10000000;286.40922000;1607291099999
1607291100000;19180.10000000;19244.00000000;19163.40000000;19238.08000000;831.89390800;1607291999999
1607292000000;19238.08000000;19249.00000000;19207.69000000;19212.79000000;355.46528700;1607292899999
1607292900000;19212.79000000;19227.35000000;19165.02000000;19169.39000000;336.93685900;1607293799999
1607293800000;19168.89000000;19169.02000000;19045.00000000;19122.89000000;566.69204000;1607294699999
1607294700000;19122.89000000;19159.42000000;19102.48000000;19125.44000000;222.33425600;1607295599999
1607295600000;19125.55000000;19376.66000000;19125.55000000;19370.81000000;1694.84122100;1607296499999
1607296500000;19370.81000000;19420.00000000;19310.89000000;19350.94000000;1529.14078200;1607297399999
1607297400000;19351.19000000;19386.97000000;19336.64000000;19340.10000000;404.37537400;1607298299999
1607298300000;19340.10000000;19383.35000000;19293.04000000;19359.40000000;684.05050400;1607299199999
1607299200000;19358.67000000;19420.91000000;19328.01000000;19333.13000000;867.20580500;1607300099999
1607300100000;19333.14000000;19378.58000000;19320.00000000;19353.39000000;402.00075000;1607300999999
1607301000000;19353.39000000;19382.87000000;19324.12000000;19356.91000000;256.05594800;1607301899999
1607301900000;19356.91000000;19407.99000000;19288.23000000;19318.56000000;458.25403200;1607302799999
1607302800000;19318.56000000;19340.00000000;19294.32000000;19307.14000000;318.42016000;1607303699999
1607303700000;19307.91000000;19349.55000000;19261.83000000;19276.35000000;432.92060800;1607304599999
1607304600000;19276.36000000;19291.24000000;19260.00000000;19289.82000000;305.61022000;1607305499999
1607305500000;19289.82000000;19299.00000000;19219.99000000;19293.08000000;470.90536000;1607306399999
1607306400000;19293.09000000;19307.49000000;19270.02000000;19280.30000000;280.07152900;1607307299999
1607307300000;19280.29000000;19280.30000000;19169.35000000;19205.38000000;691.34045700;1607308199999
1607308200000;19205.38000000;19233.54000000;19190.88000000;19224.23000000;228.86782400;1607309099999
1607309100000;19224.24000000;19250.04000000;19200.00000000;19200.00000000;347.98935600;1607309999999
1607310000000;19200.01000000;19233.07000000;19157.55000000;19230.55000000;355.03634500;1607310899999
1607310900000;19230.55000000;19247.83000000;19220.31000000;19227.67000000;245.83236900;1607311799999
1607311800000;19227.67000000;19249.89000000;19196.11000000;19236.13000000;322.94568100;1607312699999
1607312700000;19236.13000000;19288.23000000;19230.00000000;19282.68000000;416.03520200;1607313599999
1607313600000;19282.68000000;19286.49000000;19248.90000000;19248.90000000;371.31058100;1607314499999
1607314500000;19248.90000000;19268.85000000;19244.41000000;19248.00000000;218.55795300;1607315399999
1607315400000;19248.00000000;19268.84000000;19233.36000000;19261.55000000;174.32555700;1607316299999
1607316300000;19261.55000000;19306.11000000;19261.55000000;19285.97000000;429.79183500;1607317199999
1607317200000;19285.97000000;19294.71000000;19258.95000000;19271.17000000;206.43915300;1607318099999
1607318100000;19271.16000000;19299.00000000;19243.07000000;19297.08000000;297.50115100;1607318999999
1607319000000;19296.93000000;19296.95000000;19261.43000000;19269.15000000;231.52146700;1607319899999
