DOTUSDT
Opentime;Open;High;Low;Close;Volume;CloseTime
1613665800000;31.29200000;31.54110000;31.25630000;31.45450000;129897.14000000;1613667599999
1613667600000;31.46190000;31.46190000;30.97950000;31.06440000;168766.86000000;1613669399999
1613669400000;31.05490000;31.17560000;30.81560000;30.90620000;187764.10000000;1613671199999
1613671200000;30.90610000;31.25770000;30.88180000;31.24300000;131627.13000000;1613672999999
1613673000000;31.24300000;31.29510000;30.98690000;31.01920000;97573.15000000;1613674799999
1613674800000;31.02230000;31.15550000;30.97560000;31.14430000;85139.20000000;1613676599999
1613676600000;31.14470000;31.22510000;30.82860000;30.89400000;123790.39000000;1613678399999
1613678400000;30.89210000;31.02010000;30.63150000;30.82650000;205244.49000000;1613680199999
1613680200000;30.82240000;31.07850000;30.81190000;31.04990000;110227.24000000;1613681999999
1613682000000;31.05000000;31.32850000;31.04700000;31.28040000;85227.75000000;1613683799999
1613683800000;31.29340000;31.33230000;31.22590000;31.26100000;85233.92000000;1613685599999
1613685600000;31.27520000;31.28160000;31.06990000;31.20180000;71684.87000000;1613687399999
1613687400000;31.18570000;31.20220000;30.90000000;31.07860000;76560.36000000;1613689199999
1613689200000;31.07030000;31.12250000;30.82710000;30.92930000;74495.97000000;1613690999999
1613691000000;30.93070000;31.28000000;30.86630000;31.11000000;122694.67000000;1613692799999
1613692800000;31.11000000;31.30920000;31.00600000;31.10240000;135338.39000000;1613694599999
1613694600000;31.10240000;31.21420000;30.80110000;30.82450000;172909.35000000;1613696399999
1613696400000;30.82900000;30.88040000;30.50000000;30.68170000;296223.56000000;1613698199999
1613698200000;30.68060000;30.68670000;30.00000000;30.29470000;395892.37000000;1613699999999
1613700000000;30.29290000;30.65040000;29.50000000;30.09900000;1201862.15000000;1613701799999
1613701800000;30.10110000;30.43070000;29.89830000;30.22890000;566858.04000000;1613703599999
1613703600000;30.23900000;30.56770000;30.19000000;30.45630000;214440.63000000;1613705399999
1613705400000;30.42450000;30.62220000;30.29580000;30.39650000;247452.22000000;1613707199999
1613707200000;30.38740000;30.59820000;30.24360000;30.31180000;162493.66000000;1613708999999
1613709000000;30.29380000;30.35480000;29.98770000;30.20180000;218068.95000000;1613710799999
1613710800000;30.21000000;30.49630000;30.19030000;30.37570000;232437.94000000;1613712599999
1613712600000;30.37280000;30.56370000;30.33190000;30.40770000;221998.98000000;1613714399999
1613714400000;30.40500000;30.96220000;30.37470000;30.94200000;289029.11000000;1613716199999
1613716200000;30.93650000;31.85630000;30.85810000;31.77830000;650696.83000000;1613717999999
1613718000000;31.77830000;31.83480000;31.42140000;31.54790000;381300.90000000;1613719799999
1613719800000;31.54410000;31.56800000;31.23470000;31.31320000;213284.45000000;1613721599999
1613721600000;31.31620000;31.78000000;31.31620000;31.71890000;227013.96000000;1613723399999
1613723400000;31.71880000;32.77870000;31.68000000;32.75320000;642163.44000000;1613725199999
1613725200000;32.74790000;32.90000000;32.19010000;32.70480000;603654.48000000;1613726999999
1613727000000;32.70640000;32.91250000;32.38210000;32.47220000;299972.09000000;1613728799999
1613728800000;32.47370000;32.61770000;32.27360000;32.35370000;232785.15000000;1613730599999
1613730600000;32.35600000;32.68430000;32.28730000;32.54280000;275131.67000000;1613732399999
1613732400000;32.56310000;33.85330000;32.52320000;33.75010000;1101419.75000000;1613734199999
1613734200000;33.73060000;33.77450000;33.24860000;33.63210000;330906.64000000;1613735999999
1613736000000;33.63210000;34.21460000;33.62020000;33.96640000;571435.93000000;1613737799999
1613737800000;33.95620000;33.98470000;33.48130000;33.50090000;306072.05000000;1613739599999
1613739600000;33.50280000;33.73090000;33.20000000;33.69900000;351157.40000000;1613741399999
1613741400000;33.70510000;33.94290000;33.11180000;33.28770000;422848.23000000;1613743199999
1613743200000;33.29480000;33.58900000;33.25620000;33.41490000;247146.40000000;1613744999999
1613745000000;33.41470000;33.44820000;32.55200000;32.93430000;566408.06000000;1613746799999
1613746800000;32.93480000;33.19380000;32.85100000;33.15290000;377731.76000000;1613748599999
1613748600000;33.15290000;34.05200000;33.14960000;33.83000000;430776.12000000;1613750399999
1613750400000;33.82990000;34.15430000;33.44090000;34.06920000;898981.91000000;1613752199999
1613752200000;34.08020000;34.28510000;33.42170000;33.63760000;327731.97000000;1613753999999
1613754000000;33.64330000;33.95610000;33.61550000;33.87720000;80015.32000000;1613755799999
1613755800000;33.87710000;33.97410000;33.46260000;33.67830000;190153.63000000;1613757599999
1613757600000;33.68220000;33.86160000;33.61050000;33.82620000;40532.43000000;1613759399999
1613759400000;33.83180000;33.96950000;33.79740000;33.88100000;135040.70000000;1613761199999
1613761200000;33.88110000;33.95440000;33.37040000;33.47980000;198488.81000000;1613762999999
1613763000000;33.47970000;33.69340000;33.35000000;33.69040000;210489.20000000;1613764799999
1613764800000;33.69040000;34.28740000;33.67540000;34.15060000;260941.03000000;1613766599999
1613766600000;34.14660000;34.48540000;33.92130000;33.92130000;281223.27000000;1613768399999
1613768400000;33.92730000;34.16320000;33.87010000;33.89800000;171274.40000000;1613770199999
1613770200000;33.88550000;34.07800000;33.72330000;33.85800000;132218.40000000;1613771999999
1613772000000;33.84520000;33.96650000;33.48330000;33.96640000;238307.70000000;1613773799999
